,병원코드,병원명,명칭,분류,소분류,중분류,중복컬럼_1,중복컬럼_2,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
5301,31209793,인천마디병원,도수치료1,,,,,,"100,000",,,MX122,,,,
5302,31209793,인천마디병원,안국니트로푸라존연고450g(1g당),,,,,,70,,,650201050,,,,
5303,31209793,인천마디병원,MYDERM IMPLANT,,,,,,"1,600,000",,,BTS01079,,,,
5304,31209793,인천마디병원,도수치료2,,,,,,"200,000",,,MX123,,,,
5305,31209793,인천마디병원,크리콜론 정(한국파마),,,,,,"30,000",,,BB0101,,,,
5306,31209793,인천마디병원,DRESSING PAD(sheet),,,,,,"13,000",,,BM5103ZN,,,,
5307,31209793,인천마디병원,(대한)멸균생리식염수10ml(pp-syringe),,,,,,"1,000",,,645104511,,,,
5308,31209793,인천마디병원,박타프리필드시린지(A형간염백신),,,,,,"80,000",,,655501740,,,,
5309,31209793,인천마디병원,콤비플렉스엠시티페리주 375ml(중외),,,,,,"80,000",,,678900850,,,,
5310,31209793,인천마디병원,에티피에스 주(동광),,,,,,"50,000",,,645905980,,,,
5311,31209793,인천마디병원,ALLOMEND,,,,,,"1,900,000",,,BTS01032,,,,
5312,31209793,인천마디병원,CS HOLDER Ⅱ,,,,,,"90,000",,,BJ1025WI,,,,
5313,31209793,인천마디병원,INTRASPINE(전규격 1EA),,,,,,"3,800,000",,,BF0401WQ,,,,
5314,31209793,인천마디병원,ST COX(전규격 1EA)L-PEN,,,,,,"850,000",,,BJ4802RA-1,,,,
5315,31209793,인천마디병원,DYNAGRAFT Ⅱ(DBM)1cc,,,,,,"800,000",,,BC0202IE-1,,,,
5316,31209793,인천마디병원,NEEDLE LOCK(전규격 1EA)Sonoguard,,,,,,"18,000",,,BJ1002XV,,,,
5317,31209793,인천마디병원,EDENFUSE(DBM)1CC,,,,,,"600,000",,,BC0107ED,,,,
5318,31209793,인천마디병원,[IDET]TURTLE GUN,,,,,,"2,500,000",,,BF0205RA,,,,
5319,31209793,인천마디병원,리젠실603 REGENSEAL603(3CC),,,,,,"1,900,000",,,BM2601QQ-2,,,,
5320,31209793,인천마디병원,리젠실303 REGENSEAL303(3CC),,,,,,"420,000",,,BM2601QQ-1,,,,
5321,31209793,인천마디병원,리젠실301 REGENSEAL301(1CC),,,,,,"150,000",,,BM2601QQ,,,,
5322,31209793,인천마디병원,신장분사치료 -Cryo[strech and spray therapy],,,,,,"20,000",,,MZ007,,,,
5323,31209793,인천마디병원,덱스메딘주(하나),,,,,,"60,000",,,657805981,,,,
5324,31209793,인천마디병원,브리디온주 2ml,,,,,,"180,000",,,655501751,,,,
5325,31209793,인천마디병원,HPV예방접종(서바릭스),,,,,,"120,000",,,BB0076A,,,,
5326,31209793,인천마디병원,신데렐라주사(10회),,,,,,"230,000",,,BB0049-1,,,,
5327,31209793,인천마디병원,신데렐라주사,,,,,,"30,000",,,BB0049,,,,
5328,31209793,인천마디병원,플라센텍스주,,,,,,"80,000",,,BB0002,,,,
5329,31209793,인천마디병원,"부스트릭스프리필드시린지(디,파,백)백신",,,,,,32000,,,650001960,,,,
5330,31209793,인천마디병원,레주바실(Rejuvasil)(15ml),,,,,,"60,000",,,BB0082,,,,
5331,31209793,인천마디병원,엘도카인카타플라스마(1매),,,,,,"5,000",,,625500350,,,,
5332,31209793,인천마디병원,둘코락스에스장용정,,,,,,350,,,653501140,,,,
5333,31209793,인천마디병원,MRA-Brain(Enhance)[carotid Artry포함],,,,,,"510,000",,,HE135-BAE,,,,
5334,31209793,인천마디병원,MRI-Lt Femur(Enhance),,,,,,"510,000",,,HE123-GLE,,,,
5335,31209793,인천마디병원,SONO Doppler(상지),,,,,,"100,000",,,XS0026,,,,
5336,31209793,인천마디병원,SONO Doppler(하지정맥류),,,,,,"100,000",,,SONO05-2,,,,
5337,31209793,인천마디병원,동맥경화도검사(맥파전달속도측정),,,,,,"45,000",,,EZ868-1,,,,
5338,31209793,인천마디병원,HY IV FILTER(필터수액세트),,,,,,"5,000",,,BM1300JN,,,,
5339,31209793,인천마디병원,MEGADERM(전규격 1EA),,,,,,"1,600,000",,,BTS01019,,,,
5340,31209793,인천마디병원,메딕스밴드10X25CM(1EA),,,,,,"2,000",,,BM5011CS,,,,
5341,31209793,인천마디병원,ALLOMEND ADM,,,,,,"1,600,000",,,BTS01020,,,,
5342,31209793,인천마디병원,메딕스밴드10X20CM (1EA),,,,,,"1,500",,,BM5010CS,,,,
5343,31209793,인천마디병원,네오스킨-D(NEO SKIN-D),,,,,,"50,000",,,BM5006RQ,,,,
5344,31209793,인천마디병원,XCM BIOLOGIC TISSUE MATRIX (2x4),,,,,,"950,000",,,BM2601AT-B,,,,
5345,31209793,인천마디병원,XCM BIOLOGIC TISSUE MATRIX (4x7),,,,,,"1,600,000",,,BM2601AT-A,,,,
5346,31209793,인천마디병원,INNOMED SILICONE TAPE(full),,,,,,"28,900",,,BM2001LG-1,,,,
5347,31209793,인천마디병원,INNOMED SILICONE TAPE,,,,,,"7,000",,,BM2001LG,,,,
5348,31209793,인천마디병원,INNOTAPE(2.5x75),,,,,,"8,000",,,BM2000LG,,,,
5349,31209793,인천마디병원,SURGI CHITO 20x20(10EA/1PACK),,,,,,"100,000",,,BJ7002XF-1,,,,
5350,31209793,인천마디병원,SURGI CHITO 13x13(10EA/1PACK),,,,,,"70,000",,,BJ7002XF,,,,
5351,31209793,인천마디병원,하이베리(HIBARRY) 3ml,,,,,,"500,000",,,BF0101VT-1,,,,
5352,31209793,인천마디병원,하이베리(HIBARRY)1.5ml,,,,,,"250,000",,,BF0101VT,,,,
5353,31209793,인천마디병원,UBAND(전규격),,,,,,"30,000",,,BC1200IT,,,,
5354,31209793,인천마디병원,"복대9""(두원)",,,,,,"5,000",,,K7901043-1,,,,
5355,31209793,인천마디병원,Ankle aircast(전규격)태성,,,,,,"70,000",,,BC1211VP,,,,
5356,31209793,인천마디병원,ACL BRACE,,,,,,"180,000",,,BB0018,,,,
5357,31209793,인천마디병원,MRI-Femur,,,,,,"430,000",,,HE123-GL,,,,
5358,31209793,인천마디병원,CD copy(ALL),,,,,,"10,000",,,VC040,,,,
5359,31209793,인천마디병원,MRA-Brain[carotid Artry포함],,,,,,"430,000",,,HE135-BA,,,,
5360,31209793,인천마디병원,MRI-Pelvis,,,,,,"430,000",,,HE128-P,,,,
5361,31209793,인천마디병원,MRI-Abdomen,,,,,,"430,000",,,HE127-A,,,,
5362,31209793,인천마디병원,위장수면내시경환자관리료,,,,,,"50,000",,,GSENDO,,,,
5363,31209793,인천마디병원,대장수면내시경환자관리료,,,,,,"70,000",,,CSENDO,,,,
5364,31209793,인천마디병원,동맥경화도검사(맥파전달속도측정)OP,,,,,,"100,000",,,EZ868,,,,
5365,31209793,인천마디병원,DITI(적외선체열촬영X전신),,,,,,"100,000",,,BGYX1,,,,
5366,31209793,인천마디병원,항CCP항체(lgG),,,,,,"50,000",,,CZ432,,,,
5367,31209793,인천마디병원,Influenza kit(인플루엔자바이러스 A&B),,,,,,"30,000",,,CZ394,,,,
5368,31209793,인천마디병원,진료기록부 복사(보험사 용),,,,,,"2,000",,,D08-3,,,,
5369,31209793,인천마디병원,병사용 진단서,,,,,,"20,000",,,D10,,,,
5370,31209793,인천마디병원,상해 진단서 3주 미만,,,,,,"100,000",,,D11,,,,
5371,31209793,인천마디병원,상해 진단서 3주 미만(추가),,,,,,"1,000",,,D11-1,,,,
5372,31209793,인천마디병원,상해 진단서 3주 이상,,,,,,"150,000",,,D12,,,,
5373,31209793,인천마디병원,상해 진단서 3주 이상(추가),,,,,,"1,000",,,D12-1,,,,
5374,31209793,인천마디병원,후유장해 진단서,,,,,,"100,000",,,D13,,,,
5375,31209793,인천마디병원,후유장해 자문료 1,,,,,,"100,000",,,D1301,,,,
5376,31209793,인천마디병원,후유장해 자문료 2,,,,,,"200,000",,,D1302,,,,
5377,31209793,인천마디병원,후유장해 자문료 3,,,,,,"300,000",,,D1303,,,,
5378,31209793,인천마디병원,후유장해 진단서 추가,,,,,,"1,000",,,D13-1,,,,
5379,31209793,인천마디병원,향후 치료비 추정서 (1000만원미만),,,,,,"50,000",,,D13-3,,,,
5380,31209793,인천마디병원,향후 치료비 추정서 (1000만원이상),,,,,,"100,000",,,D13-4,,,,
5381,31209793,인천마디병원,국민연금장애 진단서,,,,,,"15,000",,,D15,,,,
5382,31209793,인천마디병원,장애진단서(동사무소제출용),,,,,,"15,000",,,D15-1,,,,
5383,31209793,인천마디병원,영문 입원확인서,,,,,,"20,000",,,D18,,,,
5384,31209793,인천마디병원,진료확인서.소견서(보험회사양식),,,,,,"100,000",,,D20,,,,
5385,31209793,인천마디병원,사망진단서,,,,,,"10,000",,,D22,,,,
5386,31209793,인천마디병원,사체검안서,,,,,,"30,000",,,D22-1,,,,
5387,31209793,인천마디병원,사망진단서부본,,,,,,"1,000",,,D22-11,,,,
5388,31209793,인천마디병원,사체검안서부본,,,,,,"1,000",,,D22-22,,,,
5389,31209793,인천마디병원,채용신체검사서(일반),,,,,,"25,000",,,D23,,,,
5390,31209793,인천마디병원,채용신체검사서(공무원),,,,,,"35,000",,,D24,,,,
5391,31209793,인천마디병원,카티스템 (동종제대혈유래 중간엽줄기세포),,,,,,"8,000,000",,,622900010,,,,
5392,31209793,인천마디병원,플로실 헤모스태틱매트릭스,,,,,,"800,000",,,646601400,,,,
5393,31209793,인천마디병원,존슨앤드존슨스폰고스탄(젤라틴)스탠다드,,,,,,"20,000",,,650800260,,,,
5394,31209793,인천마디병원,목발(1쌍)일반,,,,,,"20,000",,,BB0004,,,,
5395,31209793,인천마디병원,CAST Shoes(석고신발),,,,,,"7,000",,,BB0005,,,,
5396,31209793,인천마디병원,팔걸이,,,,,,"5,000",,,BB0008,,,,
5397,31209793,인천마디병원,무지외반증신발(1EA),,,,,,"30,000",,,BB0009,,,,
5398,31209793,인천마디병원,수관절보호대,,,,,,"15,000",,,BB0011,,,,
5399,31209793,인천마디병원,족관절보호대,,,,,,"15,000",,,BB0012,,,,
5400,31209793,인천마디병원,벨포밴드(Valpeau Bandage),,,,,,"10,000",,,BB0013,,,,
5401,31209793,인천마디병원,토마스칼라(소프트칼라),,,,,,"15,000",,,BB0014,,,,
5402,31209793,인천마디병원,LONG ARM 보조기(기성),,,,,,"150,000",,,BB0019,,,,
5403,31209793,인천마디병원,무지외반증 실리콘1,,,,,,"15,000",,,BB0023,,,,
5404,31209793,인천마디병원,무지외반증 실리콘2,,,,,,"20,000",,,BB0023A,,,,
5405,11206373,세바른병원,1인실 상급병실료,상급병실료차액,,,,,"150,000",,,ABZ01,,,,
5406,11206373,세바른병원,항CCP항체(IgG)Anti-Cyclic Citrullinated Peptide Antibody(IgG),자가면역질환검사,,,,,"44,220",,,CZ432,,,,
5407,11206373,세바른병원,동적체평형검사(3D),평형 및 청각기능검사,,,,,"150,000",,,FZ731,,,,
5408,11206373,세바른병원,체온열검사(DITI)-전신,"외피,근골기능검사",,,,,,"100,000","250,000",EZ776,,,,
5409,11206373,세바른병원,체온열검사(DITI)-두경부,"외피,근골기능검사",,,,,"200,000",,,EZ776,,,,
5410,11206373,세바른병원,체온열검사(DITI)-상지,"외피,근골기능검사",,,,,,"50,000","200,000",EZ776,,,,
5411,11206373,세바른병원,체온열검사(DITI)-하지,"외피,근골기능검사",,,,,,"50,000","200,000",EZ776,,,,
5412,11206373,세바른병원,Glucated Albumin (GA),기타검사,,,,,"30,000",,,,,,,
5413,11206373,세바른병원,"초음파검사-복부,골반-복부",초음파 검사료,,,,,"100,000",,,E9441~E9445,,급여인정기준외비급여,,
5414,11206373,세바른병원,"초음파검사-복부,골반-복부-골반장기",초음파 검사료,,,,,"100,000",,,E9446,,급여인정기준외비급여,,
5415,11206373,세바른병원,초음파검사-두경부-뇌,초음파 검사료,,,,,"150,000",,,E9412,,급여인정기준외비급여,,
5416,11206373,세바른병원,초음파검사-두경부-경부,초음파 검사료,,,,,"150,000",,,E9416,,급여인정기준외비급여,,
5417,11206373,세바른병원,"초음파검사-근골격,연부-사지관절-견관절, 고관절, 슬관절, 주관절, 완관절, 족관절",초음파 검사료,,,,,,"80,000","310,000",E9451,,급여인정기준외비급여,,
5418,11206373,세바른병원,"초음파검사-근골격,연부-사지관절-수부관절, 족부관절",초음파 검사료,,,,,,"40,000","120,000",E9452,,급여인정기준외비급여,,
5419,11206373,세바른병원,"초음파검사-근골격,연부-연부조직",초음파 검사료,,,,,"100,000",,,E9454,,급여인정기준외비급여,,
5420,11206373,세바른병원,초음파검사-혈관-상지혈관 초음파,초음파 검사료,,,,,,"100,000","150,000",E9462,,급여인정기준외비급여,,
5421,11206373,세바른병원,초음파검사-혈관-하지혈관 초음파,초음파 검사료,,,,,,"100,000","150,000",E9464,,급여인정기준외비급여,,
5422,11206373,세바른병원,초음파검사-두경부-경동맥혈관 초음파,초음파 검사료,,,,,"150,000",,,E9411,,급여인정기준외비급여,,
5423,11206373,세바른병원,초음파 유도료,초음파 영상료,,,,,,"40,000","310,000",HZ161,,,,
5424,11206373,세바른병원,뇌-일반,뇌,,,,,,"100,000","400,000",HE101,,,,
5425,11206373,세바른병원,뇌-조영제 주입 전·후 촬영 판독,뇌,,,,,"500,000",,,HE201,,조영제 비용 포함,O,
5426,11206373,세바른병원,경부-일반,두경부,,,,,,"100,000","500,000",HE108,,,,
5427,11206373,세바른병원,경부-조영제 주입 전·후 촬영 판독,두경부,,,,,"500,000",,,HE208,,조영제 비용 포함,O,
5428,11206373,세바른병원,경추-일반,척추,,,,,,"100,000","500,000",HE109,,,,
5429,11206373,세바른병원,경추-조영제 주입 전·후 촬영 판독,척추,,,,,,"500,000","600,000",HE209,,조영제 비용 포함,O,
5430,11206373,세바른병원,경추-제한적 MRI,척추,,,,,"300,000",,,HE409,,,,
5431,11206373,세바른병원,흉추-일반,척추,,,,,,"100,000","400,000",HE110,,,,
5432,11206373,세바른병원,흉추-조영제 주입 전·후 촬영 판독,척추,,,,,,"500,000","600,000",HE210,,조영제 비용 포함,O,
5433,11206373,세바른병원,흉추-제한적 MRI,척추,,,,,"300,000",,,HE410,,,,
5434,11206373,세바른병원,요천추-일반,척추,,,,,,"100,000","500,000",HE111,,,,
5435,11206373,세바른병원,요천추-조영제 주입 전·후 촬영 판독,척추,,,,,,"500,000","600,000",HE211,,조영제 비용 포함,O,
5436,11206373,세바른병원,요천추-제한적 MRI,척추,,,,,"300,000",,,HE411,,,,
5437,11206373,세바른병원,척추강-일반,척추,,,,,,"100,000","400,000",HE112,,,,
5438,11206373,세바른병원,"MRI 척추 - 경추 흉추, 요천추와 동시촬영",척추,,,,,"100,000",,,HE114,,,,
5439,11206373,세바른병원,견관절-일반,근골격계,,,,,,"100,000","400,000",HE115,,,,
5440,11206373,세바른병원,견관절-조영제 주입 전·후 촬영 판독,근골격계,,,,,"500,000",,,HE215,,조영제 비용 포함,O,
5441,11206373,세바른병원,견관절-제한적 MRI,근골격계,,,,,"300,000",,,HE415,,,,
5442,11206373,세바른병원,주관절-일반,근골격계,,,,,,"100,000","400,000",HE116,,,,
5443,11206373,세바른병원,주관절-조영제 주입 전·후 촬영 판독,근골격계,,,,,"500,000",,,HE216,,조영제 비용 포함,O,
5444,11206373,세바른병원,주관절-제한적 MRI,근골격계,,,,,"300,000",,,HE416,,,,
5445,11206373,세바른병원,수관절-일반,근골격계,,,,,,"100,000","400,000",HE117,,,,
5446,11206373,세바른병원,수관절-조영제 주입 전·후 촬영 판독,근골격계,,,,,"500,000",,,HE217,,조영제 비용 포함,O,
5447,11206373,세바른병원,수관절-제한적 MRI,근골격계,,,,,"300,000",,,HE417,,,,
5448,11206373,세바른병원,고관절-일반,근골격계,,,,,,"100,000","400,000",HE118,,,,
5449,11206373,세바른병원,고관절-조영제 주입 전·후 촬영 판독,근골격계,,,,,"500,000",,,HE218,,조영제 비용 포함,O,
5450,11206373,세바른병원,고관절-제한적 MRI,근골격계,,,,,"300,000",,,HE418,,,,
5451,11206373,세바른병원,천장고관절-일반,근골격계,,,,,,"100,000","400,000",HE119,,,,
5452,11206373,세바른병원,천장고관절-조영제 주입 전·후 촬영 판독,근골격계,,,,,"500,000",,,HE219,,조영제 비용 포함,O,
5453,11206373,세바른병원,천장고관절-제한적 MRI,근골격계,,,,,"300,000",,,HE419,,,,
5454,11206373,세바른병원,슬관절-일반,근골격계,,,,,,"100,000","400,000",HE120,,,,
5455,11206373,세바른병원,슬관절-조영제 주입 전·후 촬영 판독,근골격계,,,,,"500,000",,,HE220,,조영제 비용 포함,O,
5456,11206373,세바른병원,슬관절-제한적 MRI,근골격계,,,,,"300,000",,,HE420,,,,
5457,11206373,세바른병원,발목관절-일반,근골격계,,,,,,"100,000","400,000",HE121,,,,
5458,11206373,세바른병원,발목관절-조영제 주입 전·후 촬영 판독,근골격계,,,,,"500,000",,,HE221,,조영제 비용 포함,O,
5459,11206373,세바른병원,발목관절-제한적 MRI,근골격계,,,,,"300,000",,,HE421,,,,
5460,11206373,세바른병원,관절외 상지-일반,근골격계,,,,,,"100,000","400,000",HE122,,,,
5461,11206373,세바른병원,관절외 상지-조영제 주입 전·후 촬영 판독,근골격계,,,,,"530,000",,,HE222,,조영제 비용 포함,O,
5462,11206373,세바른병원,관절외 상지-제한적 MRI,근골격계,,,,,"300,000",,,HE422,,,,
5463,11206373,세바른병원,관절외 하지-일반,근골격계,,,,,,"100,000","400,000",HE122,,,,
5464,11206373,세바른병원,관절외 하지-조영제 주입 전·후 촬영 판독,근골격계,,,,,"500,000",,,HE222,,조영제 비용 포함,O,
5465,11206373,세바른병원,관절외 하지-제한적 MRI,근골격계,,,,,"300,000",,,HE422,,,,
5466,11206373,세바른병원,골반-일반,복부,,,,,,"100,000","400,000",HE128,,,,
5467,11206373,세바른병원,골반-조영제 주입 전·후 촬영 판독,복부,,,,,"500,000",,,HE228,,조영제 비용 포함,O,
5468,11206373,세바른병원,골반-제한적 MRI,복부,,,,,"300,000",,,HE428,,,,
5469,11206373,세바른병원,뇌혈관-일반,혈관,,,,,,"100,000","400,000",HE135,,,,
5470,11206373,세바른병원,뇌혈관-조영제 주입 전·후 촬영 판독,혈관,,,,,"500,000",,,HE235,,조영제 비용 포함,O,
5471,11206373,세바른병원,확산-기본검사 동시,특수검사,,,,,"100,000",,,HF201,,,,
5472,11206373,세바른병원,자기공명영상-외부필름판독,기타,,,,,"40,000",,,,,,,
5473,11206373,세바른병원,도수치료,물리치료료,,,,,,"40,000","120,000",MX122,,,,
5474,11206373,세바른병원,증식치료(사지관절부위),물리치료료,,,,,,"110,000","340,000",MY142,,부위별,,
5475,11206373,세바른병원,증식치료(척추),물리치료료,,,,,,"200,000","400,000",MY143,,부위별,,
5476,11206373,세바른병원,체외충격파치료(근골격계질환)ESWT,물리치료료,,,,,,"60,000","90,000",SZ084,,부위별,,
5477,11206373,세바른병원,추간판내 고주파 열치료술,근골,,,,,,"400,000","2,000,000",SZ083,,1level,,
5478,11206373,세바른병원,체외충격파치료[근골격계질환],근골,,,,,"60,000",,,SZ084,,,,
5479,11206373,세바른병원,내시경적 경막외강 신경근 성형술,신경,,,,,,"800,000","1,000,000",SZ631,,,,
5480,11206373,세바른병원,경피적 경막외강 신경성형술,신경,,,,,"600,000",,,SZ634,,,,
5481,11206373,세바른병원,경피적 풍선확장 경막외강 신경성형,신경,,,,,,"900,000","1,100,000",SZ641,,,,
5482,11206373,세바른병원,보호자식,기타,,,,,,"5,700",,,,,,
5483,11206373,세바른병원,공기밥,기타,,,,,,"1,000",,,,,,
5484,11206373,세바른병원,환의 대여료,,,,,,,"20,000",,,,,,
5485,11206373,세바른병원,C-DISQ (YES C DISC),추간판내 고주파 열치료술,,,,,"2,000,000",,,BF0202SH,,,,
5486,11206373,세바른병원,P-DISQ (PDAN-L),추간판내 고주파 열치료술,,,,,"2,000,000",,,BF0201OB,,,,
5487,11206373,세바른병원,ABRO,추간판내 고주파 열치료술,,,,,"2,000,000",,,BF0203RA,,,,
5488,11206373,세바른병원,ABRO-C,추간판내 고주파 열치료술,,,,,"2,000,000",,,BF0202RA,,,,
5489,11206373,세바른병원,ABELPLUS,경막외강 신경박리술 및 감압 신경성형술용,,,,,"1,400,000",,,BJ4801GZ,,,,
5490,11206373,세바른병원,FORA-B,경피적 풍선확장 경막외강 신경성형,,,,,"1,600,000",,,BJ4805RA,,,,
5491,11206373,세바른병원,D-GUN SYSTEM,내시경적 경막외강 신경근성형술용,,,,,"3,500,000",,,BJ4800CZ,,,,
5492,11206373,세바른병원,SPINAUT Cath,경막외강 신경박리술 및 감압 신경성형술용,,,,,"1,400,000",,,BJ4801UN,,,,
5493,11206373,세바른병원,DIAM,척추극돌기간고정용,,,,,"3,100,000",,,BF0402AW,,,,
5494,11206373,세바른병원,MOBI-C WITH PLUG & FIT,척추고정용,,,,,"5,500,000",,,BF0001KV,,,,
5495,11206373,세바른병원,QBLCOK,척추경막외 유착방지제,,,,,"600,000",,,NIQB,,,,
5496,11206373,세바른병원,OXIPLEX,척추경막외 유착방지제,,,,,"1,000,000",,,BF0101PG,,,,
5497,11206373,세바른병원,하이배리 3ml(Hibarry),척추경막외 유착방지제,,,,,"900,000",,,BF0101VT,,,,
5498,11206373,세바른병원,(DBM)DEMIOS 1cc,인체조직유래 2차 가공뼈,,,,,"700,000",,,BC0101KJ,,,,
5499,11206373,세바른병원,요추부 보조기 (LSO),압박고정용 SPLINT,,,,,"250,000",,,BC1205OK,,,,
5500,11206373,세바른병원,"흉,요추부 보조기 (TLSO)",압박고정용 SPLINT,,,,,"350,000",,,BC1217PR,,,,
5501,11206373,세바른병원,목보호대(필라델피아),압박고정용 SPLINT,,,,,"70,000",,,BC1201VP,,,,
5502,11206373,세바른병원,Wrist splint,압박고정용 SPLINT,,,,,"30,000",,,BC1218PR,,,,
5503,11206373,세바른병원,Wrist Brace,압박고정용 SPLINT,,,,,"30,000",,,BC1219PV,,,,
5504,11206373,세바른병원,ADFLEX-SI,지혈밴드,,,,,"2,000",,,BM5033CU,,,,
