,Unnamed: 0,병원코드,병원명,명칭,분류,소분류,중분류,중복컬럼_1,비용,최저비용,최고비용,코드,구분,특이사항,약제비포함여부,치료재료대포함여부
17518,17519.0,36204471,가제트병원,주관절MRI(조영제사용),근골격계,,,,"590,000원",,,HE216,,급여 인정기준 외 실시한 경우 비급여,O,
17519,17520.0,36204471,가제트병원,수관절MRI(조영제사용),근골격계,,,,"590,000원",,,HE217,,급여 인정기준 외 실시한 경우 비급여,O,
17520,17521.0,36204471,가제트병원,고관절MRI(조영제사용),근골격계,,,,"590,000원",,,HE218,,급여 인정기준 외 실시한 경우 비급여,O,
17521,17522.0,36204471,가제트병원,슬관절MRI(조영제사용),근골격계,,,,"590,000원",,,HE220,,급여 인정기준 외 실시한 경우 비급여,O,
17522,17523.0,36204471,가제트병원,발목관절MRI(조영제사용),근골격계,,,,"590,000원",,,HE221,,급여 인정기준 외 실시한 경우 비급여,O,
17523,17524.0,36204471,가제트병원,관절외 상지MRI(조영제사용),근골격계,,,,"590,000원",,,HE222,,급여 인정기준 외 실시한 경우 비급여,O,
17524,17525.0,36204471,가제트병원,관절외 하지MRI(조영제사용),근골격계,,,,"590,000원",,,HE223,,급여 인정기준 외 실시한 경우 비급여,O,
17525,17526.0,36204471,가제트병원,일반진단서,,,,,"20,000원",,,PDZ01,,의료법 시행규칙제9조[서식5의2],,
17526,17527.0,36204471,가제트병원,진단서(재발행),,,,,"1,000원",,,PDZ16,,,,
17527,17528.0,36204471,가제트병원,근로능력평가용진단서,,,,,"10,000원",,,PDZ01,,,,
17528,17529.0,36204471,가제트병원,영문진단서,,,,,"20,000원",,,PDE01,,,,
17529,17530.0,36204471,가제트병원,일반소견서,,,,,"20,000원",,,PDZ09,,,,
17530,17531.0,36204471,가제트병원,소견서(재발행),,,,,"1,000원",,,PDZ16,,,,
17531,17532.0,36204471,가제트병원,병무용진단서,,,,,"20,000원",,,PDZ08,,,,
17532,17533.0,36204471,가제트병원,병무용진단서(재발행),,,,,"1,000원",,,PDZ16,,,,
17533,17534.0,36204471,가제트병원,사망진단서,,,,,"10,000원",,,PDZ03,,의료법 시행규칙제10조[서식6],,
17534,17535.0,36204471,가제트병원,사망진단서(재발행),,,,,"1,000원",,,PDZ16,,,,
17535,17536.0,36204471,가제트병원,입퇴원확인서,,,,,"3,000원",,,PDZ09,,,,
17536,17537.0,36204471,가제트병원,상해진단서(3주미만),,,,,"100,000원",,,PDZ02,,의료법 시행규칙제9조[서식5의3],,
17537,17538.0,36204471,가제트병원,상해진단서(3주미만)재발행,,,,,"1,000원",,,PDZ16,,,,
17538,17539.0,36204471,가제트병원,상해진단서(3주이상),,,,,"150,000원",,,PDZ02,,의료법 시행규칙제9조[서식5의3],,
17539,17540.0,36204471,가제트병원,상해진단서(3주이상) 재발행,,,,,"1,000원",,,PDZ16,,,,
17540,17541.0,36204471,가제트병원,향후치료추정서(1000만원미만),,,,,"50,000원",,,PDZ14,,,,
17541,17542.0,36204471,가제트병원,향후치료추정서(1000만원이상),,,,,"100,000원",,,PDZ14,,,,
17542,17543.0,36204471,가제트병원,수술확인서,,,,,"3,000원",,,PDZ09,,,,
17543,17544.0,36204471,가제트병원,국민연금 장애진단서,,,,,"15,000원",,,PDZ10,,,,
17544,17545.0,36204471,가제트병원,장애진단서,,,,,"15,000원",,,PDZ07,,,,
17545,17546.0,36204471,가제트병원,후유 장애진단서,,,,,"100,000원",,,PDZ07,,,,
17546,17547.0,36204471,가제트병원,통원확인서,,,,,"3,000원",,,PDZ09,,,,
17547,17548.0,36204471,가제트병원,"의무기록사본(검사결과지 1~5매까지, 1매당)",,,,,"1,000원",,,,,"초진/재진 기록지, 경과기록지, 각종 검사결과지, 간호기록지, 의사지시기록지 등",,
17548,17549.0,36204471,가제트병원,"의무기록사본(6매부터, 1매당)",,,,,100원,,,,,"초진/재진 기록지, 경과기록지, 각종 검사결과지, 간호기록지, 의사지시기록지 등",,
17549,17550.0,36204471,가제트병원,CD사본,,,,,"10,000원",,,,,,,
17550,17551.0,36204471,가제트병원,골반MRI(조영제사용),복부,,,,"590,000원",,,HE228,,급여 인정기준 외 실시한 경우 비급여,O,
17551,17552.0,36204471,가제트병원,뇌MRI(조영제사용),두부,,,,"590,000원",,,HE101,,급여 인정기준 외 실시한 경우 비급여,O,
17552,17553.0,36204471,가제트병원,경추(post MRI),척추,,,,"390,000원",,,HE109,,급여 인정기준 외 실시한 경우 비급여,,
17553,17554.0,36204471,가제트병원,요천추(post MRI),척추,,,,"390,000원",,,HE111,,급여 인정기준 외 실시한 경우 비급여,,
17554,17555.0,36204471,가제트병원,견관절(post MRI),근골격계,,,,"390,000원",,,HE115,,급여 인정기준 외 실시한 경우 비급여,,
17555,17556.0,36204471,가제트병원,주관절(post MRI),근골격계,,,,"390,000원",,,HE116,,급여 인정기준 외 실시한 경우 비급여,,
17556,17557.0,36204471,가제트병원,수관절(post MRI),근골격계,,,,"390,000원",,,HE117,,급여 인정기준 외 실시한 경우 비급여,,
17557,17558.0,36204471,가제트병원,고관절(post MRI),근골격계,,,,"390,000원",,,HE118,,급여 인정기준 외 실시한 경우 비급여,,
17558,17559.0,36204471,가제트병원,슬관절(post MRI),근골격계,,,,"390,000원",,,HE120,,급여 인정기준 외 실시한 경우 비급여,,
17559,17560.0,36204471,가제트병원,발목관절(post MRI),근골격계,,,,"390,000원",,,HE121,,급여 인정기준 외 실시한 경우 비급여,,
17560,17561.0,36204471,가제트병원,관절외 상지(post MRI),근골격계,,,,"390,000원",,,HE122,,급여 인정기준 외 실시한 경우 비급여,,
17561,17562.0,36204471,가제트병원,관절외 하지(post MRI),근골격계,,,,"390,000원",,,HE123,,급여 인정기준 외 실시한 경우 비급여,,
17562,17563.0,36204471,가제트병원,shoulder MRA,shoulder MRA,,,,"590,000원",,,HE215,,급여 인정기준 외 실시한 경우 비급여,O,
17563,17564.0,36204471,가제트병원,elbow MRA,elbow MRA,,,,"590,000원",,,HE216,,급여 인정기준 외 실시한 경우 비급여,O,
17564,17565.0,36204471,가제트병원,wrist MRA,wrist MRA,,,,"590,000원",,,HE217,,급여 인정기준 외 실시한 경우 비급여,O,
17565,17566.0,36204471,가제트병원,ankle MRA,ankle MRA,,,,"590,000원",,,HE221,,급여 인정기준 외 실시한 경우 비급여,O,
17566,17567.0,36204471,가제트병원,knee MRA,knee MRA,,,,"590,000원",,,HE220,,급여 인정기준 외 실시한 경우 비급여,O,
17567,17568.0,36204471,가제트병원,hip MRA,hip MRA,,,,"590,000원",,,HE218,,급여 인정기준 외 실시한 경우 비급여,O,
17568,17569.0,36204471,가제트병원,Brain MRA(Angio),두부,,,,"590,000원",,,"HE101,HE135",,급여 인정기준 외 실시한 경우 비급여,,
17569,17570.0,36204471,가제트병원,MRI Brain(조영제) + Angio,두부,,,,"650,000원",,,"HE201,HE135",,급여 인정기준 외 실시한 경우 비급여,O,
17570,17571.0,36204471,가제트병원,MRI Brain + Angio + diffusion,두부,,,,"750,000원",,,"HE101,HE135,HF101",,급여 인정기준 외 실시한 경우 비급여,,
17571,17572.0,36204471,가제트병원,사각근간상박신경총,지속적 통증 자가 조절,,,,"350,000원",,,LZ062,,,,
17572,17573.0,36204471,가제트병원,증식치료(사지관절부위),증식치료,,,,"140,000원",,,MY142,,,O,
17573,17574.0,36204471,가제트병원,적외선체열진단(DITI),적외선체열진단,,,,"190,000원",,,EZ776,,,,
17574,17575.0,36204471,가제트병원,Anti ccp,혈액학검사,,,,"56,000원",,,CZ432,,,,
17575,17576.0,36204471,가제트병원,TRAP test(교류저항혈소판응집),혈액학검사,,,,"50,000원",,,BZ078,,,,
17576,17577.0,36204471,가제트병원,인플루엔자 A.B 바이러스항원검사(현장검사),감염증 기타 검사,,,,"25,000원",,,CZ394,,,,
17577,17578.0,36204471,가제트병원,도수치료,물리치료료,,,,,"40,000원","160,000원",MX122,,,,
17578,17579.0,36204471,가제트병원,신장분사치료,물리치료료,,,,,"23,000원","46,000원",MZ007,,,,
17579,17580.0,36204471,가제트병원,체외충격파,물리치료료,,,,,"60,000원","110,000원",SZ084,,,,
17580,17581.0,36204471,가제트병원,비침습적 무통증 신호요법,물리치료료,,,,"85,000원",,,MZ012,,,,
17581,17582.0,36204471,가제트병원,이송처치료(10km 이내),앰블란스이용료,,,,"30,000원",,,AY200,,,,
17582,17583.0,36204471,가제트병원,이송처치료1km(추가요금),앰블란스이용료,,,,"1,000원",,,AY201,,,,
17583,17584.0,36204471,가제트병원,DEMIOS 1cc,동종골,,,,"1,000,000원",,,BC0101KJ,,,,
17584,17585.0,36204471,가제트병원,soft collar brace,처치용 일반재료,,,,"23,000원",,,BC1201YU,,,,
17585,17586.0,36204471,가제트병원,팔자붕대,처치용 일반재료,,,,"35,000원",,,BC1209RE,,,,
17586,17587.0,36204471,가제트병원,Exoform wrist,보호대,,,,"97,000원",,,BC1210VP,,,,
17587,17588.0,36204471,가제트병원,K-D clamp,처치용 일반재료,,,,"220,000원",,,BC1301PE,,,,
17588,17589.0,36204471,가제트병원,Ascension finger joint implant,처치용 일반재료,,,,"5,000,000원",,,BE4201LF,,,,
17589,17590.0,36204471,가제트병원,Ascension pyrodisk,처치용 일반재료,,,,"5,000,000원",,,BE4202LF,,,,
17590,17591.0,36204471,가제트병원,튜브픽스,처치용 일반재료,,,,"60,000원",,,BJ1001XV,,,,
17591,17592.0,36204471,가제트병원,FIX I.V 고정대,처치용 일반재료,,,,"4,000원",,,BJ1002BI,,,,
17592,17593.0,36204471,가제트병원,contiplex tuohy set,처치용 일반재료,,,,"150,000원",,,BJ4831BP,,,,
17593,17594.0,36204471,가제트병원,COBAN,처치용 일반재료,,,,,800원,"8,000원",BK7101EA,,,,
17594,17595.0,36204471,가제트병원,elastic cold bandage,처치용 일반재료,,,,"25,000원",,,BK7101VK,,,,
17595,17596.0,36204471,가제트병원,HEKAHAFT,처치용 일반재료,,,,,"1,500원","10,000원",BK7101WT,,,,
17596,17597.0,36204471,가제트병원,Rogg latexfree haft crepp,처치용 일반재료,,,,,"1,300원","1,600원",BK7102VS,,,,
17597,17598.0,36204471,가제트병원,Form fit tennis elbow,보호대,,,,"85,000원",,,BK7301VP,,,,
17598,17599.0,36204471,가제트병원,IV filter set(DF-106S),처치용 일반재료,,,,"12,000원",,,BM0301CV,,,,
17599,17600.0,36204471,가제트병원,IV filter set(DF-107S),처치용 일반재료,,,,"13,000원",,,BM0301CV,,,,
17600,17601.0,36204471,가제트병원,의약품주입여과기,처치용 일반재료,,,,"1,300원",,,BM1302VV,,,,
17601,17602.0,36204471,가제트병원,메디클로 1cc,유착방지제,,,,"200,000원",,,BM2101QT,,,,
17602,17603.0,36204471,가제트병원,메디클로 1.5cc,유착방지제,,,,"300,000원",,,BM2101QT,,,,
17603,17604.0,36204471,가제트병원,메디클로 3cc,유착방지제,,,,"400,000원",,,BM2101QT,,,,
17604,17605.0,36204471,가제트병원,리젠실(301),재생치료제,,,,"275,000원",,,BM2601QQ,,,,
17605,17606.0,36204471,가제트병원,리젠실(601),재생치료제,,,,"750,000원",,,BM2601QQ,,,,
17606,17607.0,36204471,가제트병원,Cimeosil scar gel 5g,처치용 일반재료,,,,"40,000원",,,BM5001KW,,,,
17607,17608.0,36204471,가제트병원,Cimeosil scar gel 14g,처치용 일반재료,,,,"60,000원",,,BM5001KW,,,,
17608,17609.0,36204471,가제트병원,sorbact surgical Dressing,처치용 일반재료,,,,,"3,000원","9,500원",BM5001MV,,,,
17609,17610.0,36204471,가제트병원,young wound dressing,처치용 일반재료,,,,,"1,000원","1,800원",BM5002CU,,,,
17610,17611.0,36204471,가제트병원,fix roll(10cm),처치용 일반재료,,,,,"1,500원","1,600원",BM5104CU,,,,
17611,17612.0,36204471,가제트병원,영양제 수기료,수기료,,,,"10,000원",,,KK020,,,,
17612,17613.0,36204471,가제트병원,석고신발,처치용 일반재료,,,,"8,000원",,,,,소유개념-제1장 기본진료료 일반사항(환자휴대),,
17613,17614.0,36204471,가제트병원,하블프리주조신발,처치용 일반재료,,,,"13,000원",,,,,소유개념-제1장 기본진료료 일반사항(환자휴대),,
17614,17615.0,36204471,가제트병원,AL Cruch,처치용 일반재료,,,,,"11,500원","23,000원",,,소유개념-제1장 기본진료료 일반사항(환자휴대),,
17615,17616.0,36204471,가제트병원,발포밴드,처치용 일반재료,,,,"20,000원",,,,,소유개념-제1장 기본진료료 일반사항(환자휴대),,
17616,17617.0,36204471,가제트병원,팔걸이,처치용 일반재료,,,,"7,000원",,,,,소유개념-제1장 기본진료료 일반사항(환자휴대),,
17617,17618.0,36204471,가제트병원,"대변기,소변기",처치용 일반재료,,,,"6,000원",,,,,소유개념-제1장 기본진료료 일반사항(환자휴대),,
17618,17619.0,36204471,가제트병원,O-sling,보조기,,,,"170,000원",,,,,소유개념-제1장 기본진료료 일반사항(환자휴대),,
17619,17620.0,36204471,가제트병원,Air Plan,보조기,,,,"320,000원",,,,,소유개념-제1장 기본진료료 일반사항(환자휴대),,
17620,17621.0,36204471,가제트병원,세라밴드,재활치료기구,,,,"15,000원",,,,,소유개념-제1장 기본진료료 일반사항(환자휴대),,
17621,17622.0,36204471,가제트병원,세라밴드 set,재활치료기구,,,,"34,000원",,,,,소유개념-제1장 기본진료료 일반사항(환자휴대),,
17622,17623.0,36204471,가제트병원,T-bar(단품),재활치료기구,,,,"35,000원",,,,,소유개념-제1장 기본진료료 일반사항(환자휴대),,
17623,17624.0,36204471,가제트병원,T-bar(세트),재활치료기구,,,,"50,000원",,,,,소유개념-제1장 기본진료료 일반사항(환자휴대),,
17624,17625.0,36204471,가제트병원,튜빙세라밴드,재활치료기구,,,,"15,000원",,,,,소유개념-제1장 기본진료료 일반사항(환자휴대),,
17625,17626.0,36204471,가제트병원,Roll fix(L)*4,처치용 일반재료,,,,400원,,,BM5102PL,,,,
17626,17627.0,36204471,가제트병원,환자복 상의(대여료),린넨,,,,"10,000원",,,,,,,
17627,17628.0,36204471,가제트병원,환자복 하의(대여료),린넨,,,,"10,000원",,,,,,,
17628,17629.0,36204471,가제트병원,니트로푸라존연고450g,,,,,"25,000원",,,650201050,,,,
17629,17630.0,36204471,가제트병원,다제스캡슐,,,,,350원,,,645300160,,,,
17630,17631.0,36204471,가제트병원,리포라제주,,,,,"35,000원",,,669904600,,,,
17631,17632.0,36204471,가제트병원,마그네스정,,,,,150원,,,645600930,,,,
17632,17633.0,36204471,가제트병원,멀티서플라이5주,,,,,"35,000원",,,645104441,,,,
17633,17634.0,36204471,가제트병원,메덱스주2ml,,,,,"60,000원",,,655403701,,,,
17634,17635.0,36204471,가제트병원,아나칼주,,,,,"53,000원",,,654004951,,,,
17635,17636.0,36204471,가제트병원,비오플250캡슐,,,,,350원,,,646802540,,,,
17636,17637.0,36204471,가제트병원,스티몰액10ml,,,,,"3,500원",,,659900090,,,,
17637,17638.0,36204471,가제트병원,아큐판주,,,,,"8,000원",,,659900341,,,,
17638,17639.0,36204471,가제트병원,엘도카인패취제,,,,,"10,000원",,,625500350,,,,
17639,17640.0,36204471,가제트병원,오마프원리피드주 250ml(CJ),,,,,"60,000원",,,640006860,,,,
17640,17641.0,36204471,가제트병원,오마프원페리주 362ml(CJ),,,,,"80,000원",,,640006700,,,,
17641,17642.0,36204471,가제트병원,유박스비주,,,,,"25,000원",,,668900920,,,,
17642,17643.0,36204471,가제트병원,스카이조스터주,,,,,"150,000원",,,644704581,,,,
17643,17644.0,36204471,가제트병원,카티스템,,,,,"8,500,000원",,,622900010,,,,
17644,17645.0,36204471,가제트병원,칼도롤주사액800mg,,,,,"70,000원",,,676700471,,,,
17645,17646.0,36204471,가제트병원,크레온캡슐25000,,,,,"1,500원",,,644206290,,,,
17646,17647.0,36204471,가제트병원,타우로린주,,,,,"150,000원",,,647801080,,,,
17647,17648.0,36204471,가제트병원,트레스탄캡슐,,,,,600원,,,647802340,,,,
17648,17649.0,36204471,가제트병원,푸로아민주,,,,,"50,000원",,,655603560,,,,
17649,17650.0,36204471,가제트병원,퓨리랙스주,,,,,"70,000원",,,651601530,,,,
17650,17651.0,36204471,가제트병원,하이랙스주,,,,,"50,000원",,,654802110,,,,
17651,17652.0,36204471,가제트병원,훼로웰주,,,,,"30,000원",,,651601500,,,,
17652,17653.0,36204471,가제트병원,유방+갑상선,초음파 검사료,,,,"100,000원",,,"EB421,EB414",,급여 인정기준 외 실시한 경우 비급여,,
17653,17654.0,36204471,가제트병원,수술 후 정밀 초음파(shoulder),초음파 검사료,,,,"95,000원",,,EB466,,급여 인정기준 외 실시한 경우 비급여,,
17654,17655.0,36204471,가제트병원,둘코락스에스장용정,,,,,450원,,,653501140,,,,
17655,17656.0,36204471,가제트병원,증식치료(척추부위),증식치료,,,,"140,000원",,,MY143,,,O,
17656,17657.0,36204471,가제트병원,theraform,처치용 일반재료,,,,"180,000원",,,BM5301QQ,,,,
17657,17658.0,36204471,가제트병원,cohesive elastic bandage,처치용 일반재료,,,,"25,000원",,,BK7100VK,,,,
17658,17659.0,36204471,가제트병원,리젠실(603),재생치료제,,,,"3,600,000원",,,BM2601QQ,,,,
17659,17660.0,36204471,가제트병원,sorbact absorbent dressing,처치용 일반재료,,,,,"20,000원","40,000원",BM5003MV,,,,
17660,17661.0,36204471,가제트병원,DEMIOS 5cc,동종골,,,,"2,500,000원",,,BC0101KJ,,,,
17661,17662.0,36204471,가제트병원,PLIO,처치용 일반재료,,,,,"25,000원","27,000원",BK7000GS,,,,
17662,17663.0,36204471,가제트병원,이지듀MD 보습크림,처치용 일반재료,,,,"43,000원",,,BM5002QT,,,,
17663,17664.0,36204471,가제트병원,SONO-lower extremity doppler,초음파 영상료,,,,"100,000원",,,"EB487,EB488,EB489",,급여 인정기준 외 실시한 경우 비급여,,
17664,17665.0,36204471,가제트병원,스카이셀플루주,,,,,"30,000원",,,644704380,,,,
17665,17666.0,36204471,가제트병원,Form fit universal thumb,보호대,,,,"97,000원",,,BC1218VP,,,,
17666,17667.0,36204471,가제트병원,SONO5,초음파영상료,,,,"85,000원",,,,,​급여 인정기준 외 실시한 경우 비급여,,
17667,17668.0,36204471,가제트병원,원틸라겔,,,,,"12,000원",,,645906051,,,,
17668,17669.0,36204471,가제트병원,SONO-upper extremity doppler,초음파 영상료,,,,"100,000원",,,"EB484,EB485,EB486",,급여 인정기준 외 실시한 경우 비급여,,
