,중분류,소분류,코드,명칭,구분,비용,최저비용,최고비용,치료재료대포함,약제비포함,특이사항,Unnamed: 0,병원코드,병원명,분류,중복컬럼_1,약제비포함여부,치료재료대포함여부
18588,외용약,마데카솔 케어 연고 10g,653401640,,,"7,500",,,,,,18589.0,38205572.0,단디병원,,,,
18589,외용약,렘스카겔,BM5004SO,,,15g,,,,,,18590.0,38205572.0,단디병원,,,,
18590,외용약,렘스카겔,BM5004SO,,,"50,000",,,,,,18591.0,38205572.0,단디병원,,,,
18591,약제/주사제,뉴트리헥스    100ML,645103360,,,"20,000",,,,,,18592.0,38205572.0,단디병원,,,,
18592,약제/주사제,닥터라민주    250ML,678900490,,,"30,000",,,,,,18593.0,38205572.0,단디병원,,,,
18593,약제/주사제,닥터라민S,678900490,,,"70,000",,,,,,18594.0,38205572.0,단디병원,,,,
18594,약제/주사제,본디업주,645906060,,,"25,000",,,,,,18595.0,38205572.0,단디병원,,,,
18595,약제/주사제,히아루주,648602990,,,"30,000",,,,,,18596.0,38205572.0,단디병원,,,,
18596,약제/주사제,셀레뉴원주사    10ML,654802311,,,"15,000",,,,,,18597.0,38205572.0,단디병원,,,,
18597,약제/주사제,아로빈주    20ML,647601250,,,"10,000",,,,,,18598.0,38205572.0,단디병원,,,,
18598,약제/주사제,액상하이랙스주    1500IU,654802040,,,"50,000",,,,,,18599.0,38205572.0,단디병원,,,,
18599,약제/주사제,콤비플렉스    엠시티 페리 주 375ml,678900850,,,"120,000",,,,,,18600.0,38205572.0,단디병원,,,,
18600,약제/주사제,타우로린    주사 250ML,647801080,,,"100,000",,,,,,18601.0,38205572.0,단디병원,,,,
18601,약제/주사제,이뮤알파 주,654802341,,,"100,000",,,,,,18602.0,38205572.0,단디병원,,,,
18602,약제/주사제,하이코민    주사 2ML,670602631,,,"5,000",,,,,,18603.0,38205572.0,단디병원,,,,
18603,약제/주사제,플로실    헤모스태틱 매트릭스,646601401,,,"600,000",,,,,,18604.0,38205572.0,단디병원,,,,
18604,약제/주사제,모아렉스주H,642306070,,,"50,000",,,,,,18605.0,38205572.0,단디병원,,,,
18605,약제/주사제,삭센다    펜주,654400571,,,"130,000",,,,,,18606.0,38205572.0,단디병원,,,,
18606,약제/주사제,스카이    조스터 주,056400041,,,"120,000",,,,,,18607.0,38205572.0,단디병원,,,,
18607,약제/주사제,페라미플루    주,643604611,,,"30,000",,,,,,18608.0,38205572.0,단디병원,,,,
18608,약제/주사제,페디아민    주,645104000,,,"25,000",,,,,,18609.0,38205572.0,단디병원,,,,
18609,약제/주사제,트레스탄    캡슐,647802340,,,660,,,,,,18610.0,38205572.0,단디병원,,,,
18610,약제/주사제,삼진타우로린주사2%    250ML,647801080,,,"100,000",,,,,,18611.0,38205572.0,단디병원,,,,
18611,약제/주사제,레졸로    정 2mg,646901820,,,"2,400",,,,,,18612.0,38205572.0,단디병원,,,,
18612,약제/주사제,젬스테인용액,671704770,,,"40,000",,,,,,18613.0,38205572.0,단디병원,,,,
18613,약제/주사제,크리콜론정,653005070,,,"30,000",,,,,,18614.0,38205572.0,단디병원,,,,
18614,제증명수수료,일반진단서,PDZ01,,,"20,000",,,,,,18615.0,38205572.0,단디병원,,,,
18615,제증명수수료,상해진단서3주이상,PDZ02,,,"150,000",,,,,,18616.0,38205572.0,단디병원,,,,
18616,제증명수수료,상해진단서3주미만,PDZ02-1,,,"100,000",,,,,,18617.0,38205572.0,단디병원,,,,
18617,제증명수수료,사망진단서,PDZ03,,,"10,000",,,,,,18618.0,38205572.0,단디병원,,,,
18618,제증명수수료,장애진단서,PDZ07,,,"15,000",,,,,,18619.0,38205572.0,단디병원,,,,
18619,제증명수수료,국민연금                장애진단서,PDZ10,,,"15,000",,,,,,18620.0,38205572.0,단디병원,,,,
18620,제증명수수료,상해진단서                사본,PDZ11,,,"10,000",,,,,,18621.0,38205572.0,단디병원,,,,
18621,제증명수수료,진단서                사본,PDZ11,,,"1,000",,,,,,18622.0,38205572.0,단디병원,,,,
18622,제증명수수료,진료기록사본                (1~5매),PDZ11,,,"1,000",,,,,,18623.0,38205572.0,단디병원,,,,
18623,제증명수수료,진료기록사본                (6매이상),PDZ11,,,100,,,,,,18624.0,38205572.0,단디병원,,,,
18624,제증명수수료,소견서,,,,"10,000",,,,,,18625.0,38205572.0,단디병원,,,,
18625,제증명수수료,소견서                사본,,,,"1,000",,,,,,18626.0,38205572.0,단디병원,,,,
18626,제증명수수료,보험회사용                소견서(단순),,,,"100,000",,,,,,18627.0,38205572.0,단디병원,,,,
18627,제증명수수료,보험회사용                소견서(복잡),,,,"150,000",,,,,,18628.0,38205572.0,단디병원,,,,
18628,제증명수수료,영문진단서,,,,"20,000",,,,,,18629.0,38205572.0,단디병원,,,,
18629,제증명수수료,입퇴원확인서(추가1장당),,,,"1,000",,,,,,18630.0,38205572.0,단디병원,,,,
18630,제증명수수료,수술확인서,,,,"3,000",,,,,,18631.0,38205572.0,단디병원,,,,
18631,제증명수수료,수술확인서                사본,,,,"1,000",,,,,,18632.0,38205572.0,단디병원,,,,
18632,제증명수수료,향후진료비추정서(천만원미만),,,,"50,000",,,,,,18633.0,38205572.0,단디병원,,,,
18633,제증명수수료,향후진료비추정서(천만원이상),,,,"100,000",,,,,,18634.0,38205572.0,단디병원,,,,
18634,제증명수수료,채용신체검사서(일반),,,,"20,000",,,,,,18635.0,38205572.0,단디병원,,,,
18635,제증명수수료,치료확인서,,,,"1,000",,,,,,18636.0,38205572.0,단디병원,,,,
18636,제증명수수료,"휴유장애진단서(AMA,맥드라이브)",,,,"100,000",,,,,,18637.0,38205572.0,단디병원,,,,
18637,제증명수수료,구급차사용료(의료인동승),,,,"35,000",,,,,,18638.0,38205572.0,단디병원,,,,
18638,제증명수수료,구급차사용료(기본),,,,"30,000",,,,,,18639.0,38205572.0,단디병원,,,,
18639,제증명수수료,10km초과                km당,,,,"1,000",,,,,,18640.0,38205572.0,단디병원,,,,
18640,제증명수수료,진료기록영상                copy (필름),,,,"5,000",,,,,,18641.0,38205572.0,단디병원,,,,
18641,제증명수수료,진료기록영상                copy (CD),,,,"10,000",,,,,,18642.0,38205572.0,단디병원,,,,
18642,제증명수수료,진료기록영상                copy (DVD),,,,"20,000",,,,,,18643.0,38205572.0,단디병원,,,,
18643,제증명수수료,검체                슬라이드,,,,"20,000",,,,,,18644.0,38205572.0,단디병원,,,,
18644,제증명수수료,근로능력평가용 진단서,,,,"10,000",,,,,,18645.0,38205572.0,단디병원,,,,
18645,검체검사료,,CZ394,인플루엔자 A·B 바이러스항원검사 [현장검사],,"20,000",-,-,,,,18646.0,11207191.0,가자연세병원,감염증 기타 검사,,,
18646,검체검사료,,CZ432,항CCP항체[IgG],,"50,000",-,-,,,,18647.0,11207191.0,가자연세병원,자가면역질환검사,,,
18647,기능검사료,,EZ776,체온열검사,,,"200,000","400,000",,,,18648.0,11207191.0,가자연세병원,"외피, 근골기능검사",,,
18648,"내시경, 천자 및 생검료",,EA002,위,,"50,000",-,-,,,급여 인정기준 외 실시한 경우 비급여,18649.0,11207191.0,가자연세병원,진정내시경 환자관리료 Ⅱ,,,
18649,"내시경, 천자 및 생검료",,EA003,대장,,"80,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18650.0,11207191.0,가자연세병원,진정내시경 환자관리료 Ⅲ,,,
18650,"내시경, 천자 및 생검료",,,위+대장,"위,대장 동시 시행시","100,000",-,-,,,급여 인정기준 외 실시한 경우 비급여,18651.0,11207191.0,가자연세병원,진정내시경 환자관리료 Ⅲ,,,
18651,초음파 검사료,,EB401,단순초음파(Ⅰ),,"30,000",-,-,,,급여 인정기준 외 실시한 경우 비급여,18652.0,11207191.0,가자연세병원,기본초음파,,,
18652,초음파 검사료,,EB402,단순초음파(Ⅱ),,-,"30,000","70,000",,,급여 인정기준 외    실시한 경우 비급여,18653.0,11207191.0,가자연세병원,기본초음파,,,
18653,초음파 검사료,,EB414,두경부-경부 초음파-갑상선·부갑상선,,"100,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18654.0,11207191.0,가자연세병원,진단초음파,,,
18654,초음파 검사료,,EB415,두경부-경부 초음파-갑상선·부갑상선 제외한 경부,,"100,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18655.0,11207191.0,가자연세병원,진단초음파,,,
18655,초음파 검사료,,EB421,흉부-유방·액와부 초음파,,"120,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18656.0,11207191.0,가자연세병원,진단초음파,,,
18656,초음파 검사료,,EB422,흉부-유방·액와부 제외한 흉부 초음파,,"70,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18657.0,11207191.0,가자연세병원,진단초음파,,,
18657,초음파 검사료,,EB431,심장-경흉부 심초음파-단순,,"100,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18658.0,11207191.0,가자연세병원,진단초음파,,,
18658,초음파 검사료,,EB432,심장-경흉부 심초음파-일반,,"250,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18659.0,11207191.0,가자연세병원,진단초음파,,,
18659,초음파 검사료,,EB441,복부-복부 초음파-간·담낭·담도·비장·췌장-일반,,"120,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18660.0,11207191.0,가자연세병원,진단초음파,,,
18660,초음파 검사료,,EB442,복부-복부 초음파-간·담낭·담도·비장·췌장-정밀,,"120,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18661.0,11207191.0,가자연세병원,진단초음파,,,
18661,초음파 검사료,,EB443,복부-복부 초음파-충수,,"120,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18662.0,11207191.0,가자연세병원,진단초음파,,,
18662,초음파 검사료,,EB444,복부-복부 초음파-소장.대장,,"100,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18663.0,11207191.0,가자연세병원,진단초음파,,,
18663,초음파 검사료,,EB445,복부-복부 초음파-서혜부,,"100,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18664.0,11207191.0,가자연세병원,진단초음파,,,
18664,초음파 검사료,,EB448,복부-비뇨기계 초음파-신장·부신·방광,,"100,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18665.0,11207191.0,가자연세병원,진단초음파,,,
18665,초음파 검사료,,EB449,복부-비뇨기과계 초음파-신장.부신,,"100,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18666.0,11207191.0,가자연세병원,진단초음파,,,
18666,초음파 검사료,,EB450,복부-비뇨기과계 초음파-방광,,"100,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18667.0,11207191.0,가자연세병원,진단초음파,,,
18667,초음파 검사료,,EB461,"근골격, 연부-관절 초음파-손목관절",편측 혹은 양측,-,"70,000","120,000",,,급여 인정기준 외    실시한 경우 비급여,18668.0,11207191.0,가자연세병원,진단초음파,,,
18668,초음파 검사료,,EB462,"근골격,연부-관절 초음파-발가락",편측 혹은 양측,-,"70,000","120,000",,,급여 인정기준 외    실시한 경우 비급여,18669.0,11207191.0,가자연세병원,진단초음파,,,
18669,초음파 검사료,,EB463,"근골격,연부-관절 초음파-주관절",편측 혹은 양측,-,"70,000","120,000",,,급여 인정기준 외    실시한 경우 비급여,18670.0,11207191.0,가자연세병원,진단초음파,,,
18670,초음파 검사료,,EB464,"근골격,연부-관절 초음파-슬관절",편측 혹은 양측,-,"70,000","120,000",,,급여 인정기준 외    실시한 경우 비급여,18671.0,11207191.0,가자연세병원,진단초음파,,,
18671,초음파 검사료,,EB465,"근골격,연부-관절 초음파-고관절",편측 혹은 양측,-,"70,000","120,000",,,급여 인정기준 외    실시한 경우 비급여,18672.0,11207191.0,가자연세병원,진단초음파,,,
18672,초음파 검사료,,EB466,"근골격,연부-관절 초음파-견관절",편측 혹은 양측,-,"70,000","120,000",,,급여 인정기준 외    실시한 경우 비급여,18673.0,11207191.0,가자연세병원,진단초음파,,,
18673,초음파 검사료,,EB467,"근골격,연부-관절 초음파-손목관절",편측 혹은 양측,-,"70,000","120,000",,,급여 인정기준 외    실시한 경우 비급여,18674.0,11207191.0,가자연세병원,진단초음파,,,
18674,초음파 검사료,,EB468,"근골격,연부-관절 초음파-발목관절",편측 혹은 양측,-,"70,000","120,000",,,급여 인정기준 외    실시한 경우 비급여,18675.0,11207191.0,가자연세병원,진단초음파,,,
18675,초음파 검사료,,EB469,"근골격,연부-관절 초음파-류마티스 질환에 의한 다발성 관절염",,"90,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18676.0,11207191.0,가자연세병원,진단초음파,,,
18676,초음파 검사료,,EB470,"근골격,연부-연부조직 초음파-일반",,"70,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18677.0,11207191.0,가자연세병원,진단초음파,,,
18677,초음파 검사료,,EB471,"근골격,연부-연부조직 초음파-정밀",,"70,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18678.0,11207191.0,가자연세병원,진단초음파,,,
18678,초음파 검사료,,EB482,혈관-두개외 혈관 도플러 초음파-경동맥,,"120,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18679.0,11207191.0,가자연세병원,진단초음파,,,
18679,초음파 검사료,,EB484,혈관-사지혈관 도플러 초음파-상지-동맥,,"300,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18680.0,11207191.0,가자연세병원,진단초음파,,,
18680,초음파 검사료,,EB485,혈관-사지혈관 도플러 초음파-상지-정맥,,"300,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18681.0,11207191.0,가자연세병원,진단초음파,,,
18681,초음파 검사료,,EB488,혈관-사지혈관 도플러 초음파-하지-정맥,,"300,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18682.0,11207191.0,가자연세병원,진단초음파,,,
18682,초음파 검사료,,EB487,혈관-사지혈관 도플러 초음파-하지-동맥,,"300,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18683.0,11207191.0,가자연세병원,진단초음파,,,
18683,초음파 검사료,,EB561,유도초음파(Ⅰ),,"50,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18684.0,11207191.0,가자연세병원,유도초음파,,,
18684,초음파 검사료,,EB562,유도초음파(Ⅱ),,"80,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18685.0,11207191.0,가자연세병원,유도초음파,,,
18685,초음파 검사료,,EB563,유도초음파(Ⅲ),,"100,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18686.0,11207191.0,가자연세병원,유도초음파,,,
18686,초음파 검사료,,EB564,유도초음파(Ⅳ),,"300,000",-,-,,,급여 인정기준 외 실시한 경우 비급여,18687.0,11207191.0,가자연세병원,유도초음파,,,
18687,자가공명영상진단료,,HE115,견관절-일반,,"400,000",-,-,,,급여 인정기준 외 실시한 경우 비급여,18688.0,11207191.0,가자연세병원,근골격계,,,
18688,자가공명영상진단료,,HE215,견관절-조영제 주입 전후    촬영판독,,"480,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18689.0,11207191.0,가자연세병원,근골격계,,Y,
18689,자가공명영상진단료,,HE118,고관절-일반,,"400,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18690.0,11207191.0,가자연세병원,근골격계,,,
18690,자가공명영상진단료,,HE218,고관절-조영제 주입 전.후    촬영판독,,"480,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18691.0,11207191.0,가자연세병원,근골격계,,Y,
18691,자가공명영상진단료,,HE122,관절외 상지-일반,,"400,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18692.0,11207191.0,가자연세병원,근골격계,,,
18692,자가공명영상진단료,,HE222,관절외 상지-조영제 주입    전.후 촬영판독,,"480,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18693.0,11207191.0,가자연세병원,근골격계,,Y,
18693,자가공명영상진단료,,HE123,관절외 하지-일반,,"400,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18694.0,11207191.0,가자연세병원,근골격계,,,
18694,자가공명영상진단료,,HE223,관절외 하지-조영제 주입    전.후 촬영판독,,"480,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18695.0,11207191.0,가자연세병원,근골격계,,Y,
18695,자가공명영상진단료,,HE121,발목관절-일반,,"400,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18696.0,11207191.0,가자연세병원,근골격계,,,
18696,자가공명영상진단료,,HE221,발목관절-조영제 주입 전.후    촬영판독,,"480,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18697.0,11207191.0,가자연세병원,근골격계,,Y,
18697,자가공명영상진단료,,HE117,수관절-일반,,"400,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18698.0,11207191.0,가자연세병원,근골격계,,,
18698,자가공명영상진단료,,HE217,수관절-조영제 주입 전.후    촬영판독,,"480,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18699.0,11207191.0,가자연세병원,근골격계,,Y,
18699,자가공명영상진단료,,HE120,슬관절-일반,,"400,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18700.0,11207191.0,가자연세병원,근골격계,,,
18700,자가공명영상진단료,,HE220,슬관절-조영제 주입 전.후    촬영판독,,"480,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18701.0,11207191.0,가자연세병원,근골격계,,Y,
18701,자가공명영상진단료,,HE116,주관절-일반,,"400,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18702.0,11207191.0,가자연세병원,근골격계,,,
18702,자가공명영상진단료,,HE216,주관절-조영제 주입 전.후    촬영판독,,"480,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18703.0,11207191.0,가자연세병원,근골격계,,Y,
18703,자가공명영상진단료,,HE119,천장골관절-일반,,"400,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18704.0,11207191.0,가자연세병원,근골격계,,,
18704,자가공명영상진단료,,HE219,천장골관절-조영제 주입    전.후 촬영판독,,"480,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18705.0,11207191.0,가자연세병원,근골격계,,Y,
18705,자가공명영상진단료,,HE108,경부-일반,,"400,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18706.0,11207191.0,가자연세병원,두경부,,,
18706,자가공명영상진단료,,HE208,경부-조영제 주입 전.후    촬영판독,,"480,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18707.0,11207191.0,가자연세병원,두경부,,Y,
18707,자가공명영상진단료,,HE128,골반-일반,,"400,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18708.0,11207191.0,가자연세병원,복부,,,
18708,자가공명영상진단료,,HE228,골반-조영제 주입 전.후    촬영판독,,"480,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18709.0,11207191.0,가자연세병원,복부,,Y,
18709,자가공명영상진단료,,HE127,복부-일반,,"400,000",-,-,,,급여 인정기준 외    실시한 경우 비급여,18710.0,11207191.0,가자연세병원,복부,,,
